candidate_id,query,rank,title,seller,price,currency,merchant_url,shopping_url,delivery_info,raw
A1,antivol vélo pliant,1,Antivol pliable Evolution 790 Kryptonite,Amazon.fr,74.61,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:18018871705105433165,rds:PC_18018871705105433165%7CPROD_PC_18018871705105433165,headlineOfferDocid:912113758592144511,catalogid:15023113590748786152,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,2,Antivol velo Abus pliant Bordo,Decathlon.fr,59.99,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:12291094678069991845,rds:PC_12291094678069991845%7CPROD_PC_12291094678069991845,headlineOfferDocid:11443092658210988705,catalogid:2579791447675306651,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,3,Coolride Antivol pliant ultra compact,Vélotafeur,34.93,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:17001893837821202167,rds:PC_17001893837821202167%7CPROD_PC_17001893837821202167,headlineOfferDocid:5179228214558054819,catalogid:10581402773725439032,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,4,Antivol pliable Master Lock,Cdiscount,30.77,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:3433178178608229114,rds:PC_3433178178608229114%7CPROD_PC_3433178178608229114,headlineOfferDocid:464834682899080681,catalogid:9010273306797671867,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,5,Antivol pliant vélo à clés Michelin,Carrefour,39.99,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:13650441877833943859,rds:PC_13650441877833943859%7CPROD_PC_13650441877833943859,headlineOfferDocid:2339893624319221527,catalogid:10140242080766917179,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,6,Antivol pliable pour vélo 85 cm Antivol pliable Antivol pour vélo avec clé et support,Amazon.fr - Seller,18.99,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:13820842052082425560,rds:PC_13820842052082425560%7CPROD_PC_13820842052082425560,headlineOfferDocid:17136134779669210989,catalogid:10931374331370837672,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,7,Antivol pliable Kryptolok 685 Kryptonite,bike24.fr,60.99,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:10033216081037916330,rds:PC_10033216081037916330%7CPROD_PC_10033216081037916330,headlineOfferDocid:16478741902969099615,catalogid:9465847418765058887,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,8,Antivol Casr Pliant Fold avec support pour vélo et trottinette électrique,Darty.com,29.99,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:17227036518842092154,rds:PC_17227036518842092154%7CPROD_PC_17227036518842092154,headlineOfferDocid:4817128654797628963,catalogid:16671875588446354823,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,9,Abus Antivol Pliable Bordo 6000K,Intersport,84.99,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:17550381266837287201,rds:PC_17550381266837287201%7CPROD_PC_17550381266837287201,headlineOfferDocid:6687147379315041812,catalogid:3112563442926059340,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,10,BikeClasp Antivol velo pliable robuste et compact,CyclMania,39.2,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:7128862809574390515,rds:PC_7128862809574390515%7CPROD_PC_7128862809574390515,headlineOfferDocid:1543708462651005831,catalogid:7222697754710183660,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,11,Antivol Kryptonite pliable Keeper 810,Amazon.fr,55.51,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:3517360037918625664,rds:PC_3517360037918625664%7CPROD_PC_3517360037918625664,headlineOfferDocid:13560896573090754312,catalogid:1301452670738406915,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,12,Antivol vélo pliable,La Bécanerie,28.8,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:11428403835637177566,rds:PC_11428403835637177566%7CPROD_PC_11428403835637177566,headlineOfferDocid:7109928518494926978,catalogid:2707521607770393402,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,13,Antivol TNB à segments pliables,Boulanger,24.99,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:13784281808097975225,rds:PC_13784281808097975225%7CPROD_PC_13784281808097975225,headlineOfferDocid:5086713987632334208,catalogid:16514966531388965569,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,14,Antivol pliable Hiplok Switch,ROSE Bikes FR,50.4,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:14772924589199465650,rds:PC_14772924589199465650%7CPROD_PC_14772924589199465650,headlineOfferDocid:13492642780865925659,catalogid:17214241938545256831,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,15,"Vélo - Antivol pliant, gainé de plastique - BIKE 43119",reichelt.com,19.76,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:6472288068412033139,rds:PC_6472288068412033139%7CPROD_PC_6472288068412033139,headlineOfferDocid:14650562823365219631,catalogid:5385696605389572345,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,16,Rockbros Antivol Vélo Pliable en Acier Alliage de Zinc Cadenas Noir,Amazon.fr - Seller,46.99,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:13750906818823186517,rds:PC_13750906818823186517%7CPROD_PC_13750906818823186517,headlineOfferDocid:7877025262013080284,catalogid:3828610867877269666,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,17,AXA Antivol pliable Foldable 800,bike24.fr,47.99,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:18239941905391364959,rds:PC_18239941905391364959%7CPROD_PC_18239941905391364959,headlineOfferDocid:10967217677890162691,catalogid:3567480900928232887,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,18,West biking vélo pliable serrure antivol vélo électrique ChainLock vélo cadenas vélo moto serrure de sécurité,Decathlon.fr,26.19,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:16877973286566338005,rds:PC_16877973286566338005%7CPROD_PC_16877973286566338005,headlineOfferDocid:5317844329291399119,catalogid:17944530084524704890,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,19,HEMA antivol pliant,hema.com,44.99,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:6232803836574230223,rds:PC_6232803836574230223%7CPROD_PC_6232803836574230223,headlineOfferDocid:7896312823648810735,catalogid:10069388107860998491,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,20,FISCHER Cadenas pliable pour vélo XL avec support,Bruneau.fr,41.94,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:6467484801774013219,rds:PC_6467484801774013219%7CPROD_PC_6467484801774013219,headlineOfferDocid:1647653433413139197,catalogid:7358136569891314278,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,21,Antivol pliant à clé & support Durca,Amazon.fr - Seller,24.95,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:18341214968683192685,rds:PC_18341214968683192685%7CPROD_PC_18341214968683192685,headlineOfferDocid:4211835370767395937,catalogid:5714694241840271851,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,22,Antivol Articulé pliant Qloc avec support,Alltricks,39.99,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:13690590047177712745,rds:PC_13690590047177712745%7CPROD_PC_13690590047177712745,headlineOfferDocid:16536602659666805217,catalogid:17782374730659973353,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,23,Antivol pliable Trelock FS 480/100 Trigo X-Press,bike24.fr,58.99,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:18299378838086726137,rds:PC_18299378838086726137%7CPROD_PC_18299378838086726137,headlineOfferDocid:12545946710047483463,catalogid:5442227609919399128,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,24,AGT Antivol pliable en acier avec étui,Fnac,19.95,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:10770117299298602100,rds:PC_10770117299298602100%7CPROD_PC_10770117299298602100,headlineOfferDocid:2370041835693258667,catalogid:17525767867143986452,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,25,Zefal Antivol pliable K-Traz F16L,Decathlon.fr,60.89,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:15368348463073702218,rds:PC_15368348463073702218%7CPROD_PC_15368348463073702218,headlineOfferDocid:5265434434210466975,catalogid:11707702682389784443,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,26,Shield Antivol de vélo Antivol pliable sécurisé niveau 14 Antivol de haute. AARON,Amazon.fr - Seller,39.99,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:3016845132096240950,rds:PC_3016845132096240950%7CPROD_PC_3016845132096240950,headlineOfferDocid:5056298113569702820,catalogid:17252898159721248879,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,27,Antivol pliant ACID RIGID PURE C100,My Vélo,69.95,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:11996794360330075904,rds:PC_11996794360330075904%7CPROD_PC_11996794360330075904,headlineOfferDocid:16448311362303086389,catalogid:13187230929534192604,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,28,"Seatylock, Antivol pour vélo, (90 cm)",Velonline,119,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:12542030921223619246,rds:PC_12542030921223619246%7CPROD_PC_12542030921223619246,headlineOfferDocid:11955161870540525115,catalogid:17798514619239719764,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,29,Antivol vélo pliable haute sécurité 83 cm avec support et 2 clés pour motos électriques,Leroy Merlin,34.85,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:17159811471706551588,rds:PC_17159811471706551588%7CPROD_PC_17159811471706551588,headlineOfferDocid:1751191933882682437,catalogid:10799155592678344855,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,30,Antivol portable Foldylock Clipster,Vélo-Store,79.04,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:16849868893614123700,rds:PC_16849868893614123700%7CPROD_PC_16849868893614123700,headlineOfferDocid:4991449931229738619,catalogid:14445188960884044318,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,31,Antivol Pliable Master Lock,Amazon.fr,56.51,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:1491585143782626265,rds:PC_1491585143782626265%7CPROD_PC_1491585143782626265,headlineOfferDocid:9420967407464953591,catalogid:4715943505658984524,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,32,Kryptonite Antivol pliable Keeper 585,bike24.fr,48.99,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:14288327793604666959,rds:PC_14288327793604666959%7CPROD_PC_14288327793604666959,headlineOfferDocid:9914449727472658190,catalogid:7062843972630972329,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,33,Antivol pliable Kryptonite Mini Keeper,Decathlon.fr,48,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:17936486703155339990,rds:PC_17936486703155339990%7CPROD_PC_17936486703155339990,headlineOfferDocid:8106562725029907836,catalogid:15356994687523438354,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,34,Antivol pliant pour modèles A-Spadz,Moveelec,69.9,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:11036363068298192563,rds:PC_11036363068298192563%7CPROD_PC_11036363068298192563,headlineOfferDocid:15250025105451684083,catalogid:11065017434430425706,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,35,Antivol pliable Ma Bicyclette,Carrefour,19.99,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:6387448070951725685,rds:PC_6387448070951725685%7CPROD_PC_6387448070951725685,headlineOfferDocid:15218928990371148989,catalogid:10429591475018921303,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,36,Antivol pliable Maxx-Locks ART 2,Amazon.fr - Seller,33.95,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:10675440831500171391,rds:PC_10675440831500171391%7CPROD_PC_10675440831500171391,headlineOfferDocid:5606923599258196671,catalogid:15070259510458537127,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,37,antivol vélo pliable antivol vélo anti-cisaillement cadenas à combinaison à 4 chiffres,Leroy Merlin,37.4,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:8463037368034458338,rds:PC_8463037368034458338%7CPROD_PC_8463037368034458338,headlineOfferDocid:8091655390054958997,catalogid:3626564648934500453,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,38,Antivol OXC Pliant LinkLock,Performance Velo,48.99,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:15912076294258613110,rds:PC_15912076294258613110%7CPROD_PC_15912076294258613110,headlineOfferDocid:2899661763534961568,catalogid:2957634100993362540,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,39,ACID Antivol pliable RIGID 120 PURE,bike24.fr,57.99,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:4131747428031407627,rds:PC_4131747428031407627%7CPROD_PC_4131747428031407627,headlineOfferDocid:2386848847156193298,catalogid:14798602356490002099,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A1,antivol vélo pliant,40,Stahlex Antivol pliant Steadyfast avec support,Decathlon.fr,45,EUR,,"https://google.fr/search?ibp=oshop&q=antivol+v%C3%A9lo+pliant&prds=gpcid:15154150748715742791,rds:PC_15154150748715742791%7CPROD_PC_15154150748715742791,headlineOfferDocid:14873526505453544934,catalogid:12794426151772529825,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A1.json.gz
A2,appareil photo numérique vintage,1,Appareil photo compact Movin photo Movinclick vintage digital camera 8MP led flash,Darty.com,49.99,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=gpcid:15670930867336648619,rds:PC_15670930867336648619%7CPROD_PC_15670930867336648619,headlineOfferDocid:15013778763989974534,catalogid:6313351234089632682,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,2,Appareil photo numérique Camp Snap,MN photo vidéo,54.9,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=gpcid:15048260441719613948,rds:PC_15048260441719613948%7CPROD_PC_15048260441719613948,headlineOfferDocid:18126260277396078590,catalogid:3186713802097974972,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,3,Pora&Co Appareil photo numérique rétro,Photo Galerie,59.95,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=gpcid:10833989245984702788,rds:PC_10833989245984702788%7CPROD_PC_10833989245984702788,headlineOfferDocid:18237315019889105293,catalogid:13400755164762225464,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,4,Time Lens Appareil photo Pop gold,timelens.fr,79,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=gpcid:7246742654541982910,rds:PC_7246742654541982910%7CPROD_PC_7246742654541982910,headlineOfferDocid:2430435523728329261,catalogid:7761864115386616573,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,5,"Appareil Photo Compact, Appareil Photo Vintage, Caméra Vidéo, Appareil Photo Numérique 1080P 16MP, Caméscope à écran Rotatif de 2,4 Pouces, Zoom 16X,",Amazon.fr - Seller,37.97,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=headlineOfferDocid:5895707093352017417,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,6,"Appareil photo Numérique Rétro DC203 - 5K Ultra HD, 48MP, Zoom 16X, Stabilisation 6 Axes, Compact pour Vlog et Voyage - Noir - Appareil photo reflex",Fnac,198.88,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=headlineOfferDocid:18409966888038168566,catalogid:12965109560608589349,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,7,AgfaPhoto DC5200 Appareil photo,joybuy.fr,45.02,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=gpcid:9068690492726512173,rds:PC_9068690492726512173%7CPROD_PC_9068690492726512173,headlineOfferDocid:12339394675812289798,catalogid:5782193425719029302,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,8,appareil photo numérique vintage portable haute définition mini appareil photo CCD portable pour étudiantes,Leroy Merlin,34.74,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=gpcid:11132911284967575413,rds:PC_11132911284967575413%7CPROD_PC_11132911284967575413,headlineOfferDocid:6206915445651070842,catalogid:10409693736800670075,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,9,Nikon Df - Appareil photo numérique - Reflex - 16.2 MP - Cadre plein - corps uniquement - noir,MPB,1089,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=gpcid:5136871756410698283,rds:PC_5136871756410698283%7CPROD_PC_5136871756410698283,headlineOfferDocid:4764119370941801104,catalogid:313652383778843207,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,10,Appareil photo Kodak Pixpro C1,Cultura.com,100.49,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=gpcid:1029951275209784661,rds:PC_1029951275209784661%7CPROD_PC_1029951275209784661,headlineOfferDocid:3226426696072883680,catalogid:17149570434428692089,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,11,"Appareil photo numérique,Aiorber appareil photo CCD vintage, mini-appareil photo portable, appareil photo décoratif d'ambiance, rouge - Appareil photo",Fnac,37.99,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=headlineOfferDocid:9904235339870249006,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,12,"GENERIQUE Brightake appareil photo numérique rétro pour étudiants avec ccd 48 mégapixels, haute résolution, compact et portable, rouge Appareil photo",Darty,29.99,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=headlineOfferDocid:10475351302873350943,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,13,Rollei Mini Appareil photo numérique,Amazon.fr,30.24,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=gpcid:17571119074033461499,rds:PC_17571119074033461499%7CPROD_PC_17571119074033461499,headlineOfferDocid:1698781645541985276,catalogid:4442023657400147058,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,14,Yashica FX-D 300,Carrefour,294.17,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=gpcid:14484578644873361143,rds:PC_14484578644873361143%7CPROD_PC_14484578644873361143,headlineOfferDocid:17056380777305991597,catalogid:834302203474434723,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,15,"Photo Numérique Mini Ccd Retro, 2 Mp (1080p Full Hd), Écran 1,47 Pouces, Objectif Rotatif, Af Autofocus, Lampe Flash, Usb Orange AIORBER",Cdiscount,37.99,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=headlineOfferDocid:13231846232414255625,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,16,"Appareil photo numérique rétro,Aiorber mini-CCD, haute définition, avec fonction vidéo, rouge - Appareil photo compact",Fnac,24.79,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=headlineOfferDocid:7158882875366461719,catalogid:10994815440176740,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,17,Appareil photo rétro TimeLens – caméra numérique vintage | Bobibelo Bleu,Bobibelo,69,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=headlineOfferDocid:15047057466465306260,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,18,"GENERIQUE Brightake appareil photo numérique rétro pour étudiants avec ccd 48 mégapixels, haute résolution, compact et portable, noir Appareil photo c",Darty,25.99,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=headlineOfferDocid:614689316848098826,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,19,"Appareil photo numérique vintage Epson PhotoPC 650Z - Appareil photo numérique CCD rétro Y2K, photographie des années 90, testé et prêt à l'emploi",Etsy,56,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=headlineOfferDocid:8800135396234799789,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,20,Pentax 17 Argentique,Cultura.com,539,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=gpcid:5111385023342537600,rds:PC_5111385023342537600%7CPROD_PC_5111385023342537600,headlineOfferDocid:1193728067891500254,catalogid:2010570180241601820,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,21,"Appareil photo numérique rétro,Aiorber mini-CCD, haute définition, avec fonction vidéo, noir - Appareil photo compact",Fnac,24.79,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=headlineOfferDocid:7128882695158233929,catalogid:13017588972527213461,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,22,Appareil photo numérique rétro rechargeable peeksme Rose,peeksme,89.9,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=headlineOfferDocid:177336767666492616,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,23,"Caméra Numérique 4K Denash, Caméra CCD Vintage pour la Photographie, Portable Compact Point and Shoote Camera Numérique pour Les Adolescents pour",Amazon.fr - Seller,26.08,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=headlineOfferDocid:7303712447652915328,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,24,"GENERIQUE Brightake appareil photo numérique rétro pour étudiants avec ccd 48 mégapixels, haute résolution, compact et portable, argenté Appareil phot",Darty,29.99,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=headlineOfferDocid:1185945863835915275,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
A2,appareil photo numérique vintage,25,"Petit appareil photo numérique vintage, 1080p FHD, écran couleur 0,96 pouce, mémoire 128 Go, éclairage LED, format de poche, vert",Kaufland.fr - Zanjo24,41.99,EUR,,"https://google.fr/search?ibp=oshop&q=appareil+photo+num%C3%A9rique+vintage&prds=headlineOfferDocid:13661432827826468963,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-A2.json.gz
